Format,2.0E,
Memory Length,100000,
IntpDistance,0,
Trigger Address,0,
Trigger Level,8.000E-03,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,5.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,S,
Horizontal Scale,5.000E-01,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Display Last Dot Address,100000,
Waveform Last Dot Address,0,
SincET Mode,Real Time,
Sampling Period,5.000E-05,
Horizontal Old Scale,5.000E-01,
Horizontal Old Position,0.000E+00,
Firmware,V1.26,
Time,14-May-18 14:57:40,
Mode,Detail,
Waveform Data,
1.492999e-01,6.00e-01,
1.493499e-01,6.00e-01,
1.493999e-01,6.00e-01,
1.494499e-01,6.00e-01,
1.494999e-01,6.00e-01,
1.495499e-01,6.00e-01,
1.495999e-01,8.00e-01,
1.496499e-01,6.00e-01,
1.496999e-01,6.00e-01,
1.497499e-01,6.00e-01,
1.497999e-01,6.00e-01,
1.498499e-01,6.00e-01,
1.498999e-01,6.00e-01,
1.499499e-01,6.00e-01,
1.499999e-01,8.00e-01,
1.500499e-01,6.00e-01,
1.500999e-01,8.00e-01,
1.501499e-01,8.00e-01,
1.501999e-01,8.00e-01,
1.502499e-01,6.00e-01,
1.502999e-01,8.00e-01,
1.503499e-01,8.00e-01,
1.503999e-01,8.00e-01,
1.504499e-01,8.00e-01,
1.504999e-01,8.00e-01,
1.505499e-01,8.00e-01,
1.505999e-01,8.00e-01,
1.506499e-01,8.00e-01,
1.506999e-01,8.00e-01,
1.507499e-01,8.00e-01,
1.507999e-01,8.00e-01,
1.508499e-01,8.00e-01,
1.508999e-01,8.00e-01,
1.509499e-01,8.00e-01,
1.509999e-01,8.00e-01,
1.510499e-01,8.00e-01,
1.510999e-01,6.00e-01,
1.511499e-01,8.00e-01,
1.511999e-01,1.00e+00,
1.512499e-01,8.00e-01,
1.512999e-01,8.00e-01,
1.513499e-01,8.00e-01,
1.513999e-01,8.00e-01,
1.514499e-01,8.00e-01,
1.514999e-01,8.00e-01,
1.515499e-01,8.00e-01,
1.515999e-01,8.00e-01,
1.516499e-01,8.00e-01,
1.516999e-01,8.00e-01,
1.517499e-01,8.00e-01,
1.517999e-01,8.00e-01,
1.518499e-01,8.00e-01,
1.518999e-01,8.00e-01,
1.519499e-01,8.00e-01,
1.519999e-01,8.00e-01,
1.520499e-01,8.00e-01,
1.520999e-01,1.00e+00,
1.521499e-01,1.00e+00,
1.521999e-01,1.00e+00,
1.522499e-01,8.00e-01,
1.522999e-01,8.00e-01,
1.523499e-01,8.00e-01,
1.523999e-01,8.00e-01,
1.524499e-01,8.00e-01,
1.524999e-01,8.00e-01,
1.525499e-01,1.00e+00,
1.525999e-01,1.00e+00,
1.526499e-01,8.00e-01,
1.526999e-01,1.00e+00,
1.527499e-01,1.00e+00,
1.527999e-01,1.00e+00,
1.528499e-01,8.00e-01,
1.528999e-01,1.00e+00,
1.529499e-01,1.00e+00,
1.529999e-01,1.00e+00,
1.530499e-01,1.00e+00,
1.530999e-01,8.00e-01,
1.531499e-01,8.00e-01,
1.531999e-01,1.00e+00,
1.532499e-01,1.00e+00,
1.532999e-01,8.00e-01,
1.533499e-01,8.00e-01,
1.533999e-01,1.00e+00,
1.534499e-01,8.00e-01,
1.534999e-01,8.00e-01,
1.535499e-01,1.00e+00,
1.535999e-01,1.00e+00,
1.536499e-01,1.00e+00,
1.536999e-01,1.00e+00,
1.537499e-01,1.00e+00,
1.537999e-01,8.00e-01,
1.538499e-01,1.00e+00,
1.538999e-01,8.00e-01,
1.539499e-01,1.00e+00,
1.539999e-01,8.00e-01,
1.540499e-01,1.00e+00,
1.540999e-01,1.00e+00,
1.541499e-01,1.00e+00,
1.541999e-01,1.00e+00,
1.542499e-01,8.00e-01,
1.542999e-01,1.00e+00,
1.543499e-01,1.00e+00,
1.543999e-01,1.00e+00,
1.544499e-01,8.00e-01,
1.544999e-01,1.00e+00,
1.545499e-01,1.00e+00,
1.545999e-01,1.00e+00,
1.546499e-01,1.00e+00,
1.546999e-01,8.00e-01,
1.547499e-01,1.00e+00,
1.547999e-01,8.00e-01,
1.548499e-01,1.00e+00,
1.548999e-01,8.00e-01,
1.549499e-01,8.00e-01,
1.549999e-01,1.00e+00,
1.550499e-01,1.00e+00,
1.550999e-01,1.00e+00,
1.551499e-01,1.00e+00,
1.551999e-01,1.00e+00,
1.552499e-01,1.00e+00,
1.552999e-01,8.00e-01,
1.553499e-01,8.00e-01,
1.553999e-01,1.00e+00,
1.554499e-01,1.00e+00,
1.554999e-01,8.00e-01,
1.555499e-01,1.00e+00,
1.555999e-01,1.00e+00,
1.556499e-01,8.00e-01,
1.556999e-01,1.00e+00,
1.557499e-01,8.00e-01,
1.557999e-01,8.00e-01,
1.558499e-01,8.00e-01,
1.558999e-01,1.00e+00,
1.559499e-01,1.00e+00,
1.559999e-01,8.00e-01,
1.560499e-01,1.00e+00,
1.560999e-01,1.00e+00,
1.561499e-01,8.00e-01,
1.561999e-01,1.00e+00,
1.562499e-01,1.00e+00,
1.562999e-01,1.00e+00,
1.563499e-01,8.00e-01,
1.563999e-01,8.00e-01,
1.564499e-01,8.00e-01,
1.564999e-01,8.00e-01,
1.565499e-01,8.00e-01,
1.565999e-01,1.00e+00,
1.566499e-01,8.00e-01,
1.566999e-01,8.00e-01,
1.567499e-01,8.00e-01,
1.567999e-01,8.00e-01,
1.568499e-01,8.00e-01,
1.568999e-01,8.00e-01,
1.569499e-01,8.00e-01,
1.569999e-01,8.00e-01,
1.570499e-01,1.00e+00,
1.570999e-01,8.00e-01,
1.571499e-01,1.00e+00,
1.571999e-01,8.00e-01,
1.572499e-01,8.00e-01,
1.572999e-01,1.00e+00,
1.573499e-01,1.00e+00,
1.573999e-01,8.00e-01,
1.574499e-01,8.00e-01,
1.574999e-01,8.00e-01,
1.575499e-01,8.00e-01,
1.575999e-01,8.00e-01,
1.576499e-01,8.00e-01,
1.576999e-01,8.00e-01,
1.577499e-01,8.00e-01,
1.577999e-01,8.00e-01,
1.578499e-01,8.00e-01,
1.578999e-01,8.00e-01,
1.579499e-01,8.00e-01,
1.579999e-01,8.00e-01,
1.580499e-01,8.00e-01,
1.580999e-01,8.00e-01,
1.581499e-01,8.00e-01,
1.581999e-01,8.00e-01,
1.582499e-01,1.00e+00,
1.582999e-01,8.00e-01,
1.583499e-01,8.00e-01,
1.583999e-01,8.00e-01,
1.584499e-01,8.00e-01,
1.584999e-01,8.00e-01,
1.585499e-01,8.00e-01,
1.585999e-01,8.00e-01,
1.586499e-01,8.00e-01,
1.586999e-01,1.00e+00,
1.587499e-01,8.00e-01,
1.587999e-01,8.00e-01,
1.588499e-01,8.00e-01,
1.588999e-01,8.00e-01,
1.589499e-01,8.00e-01,
1.589999e-01,8.00e-01,
1.590499e-01,8.00e-01,
1.590999e-01,8.00e-01,
1.591499e-01,8.00e-01,
1.591999e-01,8.00e-01,
1.592499e-01,8.00e-01,
1.592999e-01,8.00e-01,
1.593499e-01,8.00e-01,
1.593999e-01,8.00e-01,
1.594499e-01,8.00e-01,
1.594999e-01,8.00e-01,
1.595499e-01,6.00e-01,
1.595999e-01,6.00e-01,
1.596499e-01,6.00e-01,
1.596999e-01,8.00e-01,
1.597499e-01,8.00e-01,
1.597999e-01,8.00e-01,
1.598499e-01,6.00e-01,
1.598999e-01,8.00e-01,
1.599499e-01,6.00e-01,
1.599999e-01,6.00e-01,
1.600499e-01,8.00e-01,
1.600999e-01,6.00e-01,
1.601499e-01,6.00e-01,
1.601999e-01,6.00e-01,
1.602499e-01,6.00e-01,
1.602999e-01,6.00e-01,
1.603499e-01,8.00e-01,
1.603999e-01,8.00e-01,
1.604499e-01,8.00e-01,
1.604999e-01,6.00e-01,
1.605499e-01,8.00e-01,
1.605999e-01,6.00e-01,
1.606499e-01,6.00e-01,
1.606999e-01,6.00e-01,
1.607499e-01,6.00e-01,
1.607999e-01,6.00e-01,
1.608499e-01,6.00e-01,
1.608999e-01,6.00e-01,
1.609499e-01,6.00e-01,
1.609999e-01,6.00e-01,
1.610499e-01,6.00e-01,
1.610999e-01,6.00e-01,
1.611499e-01,6.00e-01,
1.611999e-01,6.00e-01,
1.612499e-01,8.00e-01,
1.612999e-01,6.00e-01,
1.613499e-01,6.00e-01,
1.613999e-01,6.00e-01,
1.614499e-01,6.00e-01,
1.614999e-01,6.00e-01,
1.615499e-01,6.00e-01,
1.615999e-01,6.00e-01,
1.616499e-01,6.00e-01,
1.616999e-01,6.00e-01,
1.617499e-01,6.00e-01,
1.617999e-01,6.00e-01,
1.618499e-01,6.00e-01,
1.618999e-01,6.00e-01,
1.619499e-01,6.00e-01,
1.619999e-01,6.00e-01,
1.620499e-01,4.00e-01,
1.620999e-01,6.00e-01,
1.621499e-01,6.00e-01,
1.621999e-01,6.00e-01,
1.622499e-01,6.00e-01,
1.622999e-01,6.00e-01,
1.623499e-01,6.00e-01,
1.623999e-01,6.00e-01,
1.624499e-01,6.00e-01,
1.624999e-01,6.00e-01,
1.625499e-01,6.00e-01,
1.625999e-01,6.00e-01,
1.626499e-01,6.00e-01,
1.626999e-01,6.00e-01,
1.627499e-01,6.00e-01,
1.627999e-01,6.00e-01,
1.628499e-01,6.00e-01,
1.628999e-01,6.00e-01,
1.629499e-01,6.00e-01,
1.629999e-01,6.00e-01,
1.630499e-01,6.00e-01,
1.630999e-01,4.00e-01,
1.631499e-01,6.00e-01,
1.631999e-01,6.00e-01,
1.632499e-01,4.00e-01,
1.632999e-01,6.00e-01,
1.633499e-01,6.00e-01,
1.633999e-01,6.00e-01,
1.634499e-01,4.00e-01,
1.634999e-01,4.00e-01,
1.635499e-01,6.00e-01,
1.635999e-01,6.00e-01,
1.636499e-01,4.00e-01,
1.636999e-01,4.00e-01,
1.637499e-01,4.00e-01,
1.637999e-01,6.00e-01,
1.638499e-01,6.00e-01,
1.638999e-01,4.00e-01,
1.639499e-01,4.00e-01,
1.639999e-01,4.00e-01,
1.640499e-01,6.00e-01,
1.640999e-01,4.00e-01,
1.641499e-01,6.00e-01,
1.641999e-01,4.00e-01,
1.642499e-01,4.00e-01,
1.642999e-01,6.00e-01,
1.643499e-01,4.00e-01,
1.643999e-01,4.00e-01,
1.644499e-01,6.00e-01,
1.644999e-01,4.00e-01,
1.645499e-01,6.00e-01,
1.645999e-01,4.00e-01,
1.646499e-01,4.00e-01,
1.646999e-01,4.00e-01,
1.647499e-01,4.00e-01,
1.647999e-01,4.00e-01,
1.648499e-01,6.00e-01,
1.648999e-01,4.00e-01,
1.649499e-01,4.00e-01,
1.649999e-01,4.00e-01,
1.650499e-01,4.00e-01,
1.650999e-01,4.00e-01,
1.651499e-01,4.00e-01,
1.651999e-01,4.00e-01,
1.652499e-01,6.00e-01,
1.652999e-01,4.00e-01,
1.653499e-01,4.00e-01,
1.653999e-01,4.00e-01,
1.654499e-01,4.00e-01,
1.654999e-01,4.00e-01,
1.655499e-01,4.00e-01,
1.655999e-01,4.00e-01,
1.656499e-01,4.00e-01,
1.656999e-01,4.00e-01,
1.657499e-01,4.00e-01,
1.657999e-01,4.00e-01,
1.658499e-01,4.00e-01,
1.658999e-01,4.00e-01,
1.659499e-01,4.00e-01,
1.659999e-01,4.00e-01,
1.660499e-01,4.00e-01,
1.660999e-01,4.00e-01,
1.661499e-01,4.00e-01,
1.661999e-01,4.00e-01,
1.662499e-01,4.00e-01,
1.662999e-01,4.00e-01,
1.663499e-01,4.00e-01,
1.663999e-01,4.00e-01,
1.664499e-01,4.00e-01,
1.664999e-01,4.00e-01,
1.665499e-01,4.00e-01,
1.665999e-01,4.00e-01,
1.666499e-01,4.00e-01,
1.666999e-01,4.00e-01,
1.667499e-01,4.00e-01,
1.667999e-01,4.00e-01,
1.668499e-01,4.00e-01,
1.668999e-01,4.00e-01,
1.669499e-01,4.00e-01,
1.669999e-01,4.00e-01,
1.670499e-01,4.00e-01,
1.670999e-01,4.00e-01,
1.671499e-01,4.00e-01,
1.671999e-01,4.00e-01,
1.672499e-01,4.00e-01,
1.672999e-01,4.00e-01,
1.673499e-01,4.00e-01,
1.673999e-01,4.00e-01,
1.674499e-01,4.00e-01,
1.674999e-01,4.00e-01,
1.675499e-01,4.00e-01,
1.675999e-01,4.00e-01,
1.676499e-01,4.00e-01,
1.676999e-01,4.00e-01,
1.677499e-01,4.00e-01,
1.677999e-01,4.00e-01,
1.678499e-01,4.00e-01,
1.678999e-01,4.00e-01,
1.679499e-01,4.00e-01,
1.679999e-01,4.00e-01,
1.680499e-01,4.00e-01,
1.680999e-01,4.00e-01,
1.681499e-01,4.00e-01,
1.681999e-01,4.00e-01,
1.682499e-01,4.00e-01,
1.682999e-01,4.00e-01,
1.683499e-01,4.00e-01,
1.683999e-01,4.00e-01,
1.684499e-01,4.00e-01,
1.684999e-01,2.00e-01,
1.685499e-01,4.00e-01,
1.685999e-01,2.00e-01,
1.686499e-01,2.00e-01,
1.686999e-01,4.00e-01,
1.687499e-01,2.00e-01,
1.687999e-01,2.00e-01,
1.688499e-01,4.00e-01,
1.688999e-01,4.00e-01,
1.689499e-01,4.00e-01,
1.689999e-01,2.00e-01,
1.690499e-01,2.00e-01,
1.690999e-01,4.00e-01,
1.691499e-01,4.00e-01,
1.691999e-01,4.00e-01,
1.692499e-01,4.00e-01,
1.692999e-01,4.00e-01,
1.693499e-01,4.00e-01,
1.693999e-01,4.00e-01,
1.694499e-01,4.00e-01,
1.694999e-01,4.00e-01,
1.695499e-01,4.00e-01,
1.695999e-01,4.00e-01,
1.696499e-01,4.00e-01,
1.696999e-01,4.00e-01,
1.697499e-01,4.00e-01,
1.697999e-01,4.00e-01,
1.698499e-01,4.00e-01,
1.698999e-01,4.00e-01,
1.699499e-01,2.00e-01,
1.699999e-01,4.00e-01,
1.700499e-01,2.00e-01,
1.700999e-01,4.00e-01,
1.701499e-01,4.00e-01,
1.701999e-01,2.00e-01,
1.702499e-01,2.00e-01,
1.702999e-01,2.00e-01,
1.703499e-01,2.00e-01,
1.703999e-01,4.00e-01,
1.704499e-01,4.00e-01,
1.704999e-01,4.00e-01,
1.705499e-01,4.00e-01,
1.705999e-01,4.00e-01,
1.706499e-01,4.00e-01,
1.706999e-01,2.00e-01,
1.707499e-01,4.00e-01,
1.707999e-01,2.00e-01,
1.708499e-01,2.00e-01,
1.708999e-01,4.00e-01,
1.709499e-01,4.00e-01,
1.709999e-01,2.00e-01,
1.710499e-01,4.00e-01,
1.710999e-01,4.00e-01,
1.711499e-01,2.00e-01,
1.711999e-01,4.00e-01,
1.712499e-01,2.00e-01,
1.712999e-01,2.00e-01,
1.713499e-01,4.00e-01,
1.713999e-01,2.00e-01,
1.714499e-01,2.00e-01,
1.714999e-01,4.00e-01,
1.715499e-01,4.00e-01,
1.715999e-01,2.00e-01,
1.716499e-01,2.00e-01,
1.716999e-01,2.00e-01,
1.717499e-01,4.00e-01,
1.717999e-01,4.00e-01,
1.718499e-01,2.00e-01,
1.718999e-01,2.00e-01,
1.719499e-01,2.00e-01,
1.719999e-01,2.00e-01,
1.720499e-01,2.00e-01,
1.720999e-01,4.00e-01,
1.721499e-01,0.00e+00,
1.721999e-01,2.00e-01,
1.722499e-01,2.00e-01,
1.722999e-01,2.00e-01,
1.723499e-01,4.00e-01,
1.723999e-01,2.00e-01,
1.724499e-01,2.00e-01,
1.724999e-01,2.00e-01,
1.725499e-01,2.00e-01,
1.725999e-01,2.00e-01,
1.726499e-01,2.00e-01,
1.726999e-01,2.00e-01,
1.727499e-01,2.00e-01,
1.727999e-01,2.00e-01,
1.728499e-01,2.00e-01,
1.728999e-01,2.00e-01,
1.729499e-01,2.00e-01,
1.729999e-01,2.00e-01,
1.730499e-01,2.00e-01,
1.730999e-01,2.00e-01,
1.731499e-01,2.00e-01,
1.731999e-01,2.00e-01,
1.732499e-01,2.00e-01,
1.732999e-01,2.00e-01,
1.733499e-01,0.00e+00,
1.733999e-01,2.00e-01,
1.734499e-01,2.00e-01,
1.734999e-01,2.00e-01,
1.735499e-01,2.00e-01,
1.735999e-01,2.00e-01,
1.736499e-01,2.00e-01,
1.736999e-01,0.00e+00,
1.737499e-01,0.00e+00,
1.737999e-01,0.00e+00,
1.738499e-01,2.00e-01,
1.738999e-01,2.00e-01,
1.739499e-01,2.00e-01,
1.739999e-01,2.00e-01,
1.740499e-01,2.00e-01,
1.740999e-01,2.00e-01,
1.741499e-01,0.00e+00,
1.741999e-01,0.00e+00,
1.742499e-01,2.00e-01,
1.742999e-01,0.00e+00,
1.743499e-01,2.00e-01,
1.743999e-01,2.00e-01,
1.744499e-01,2.00e-01,
1.744999e-01,0.00e+00,
1.745499e-01,0.00e+00,
1.745999e-01,0.00e+00,
1.746499e-01,2.00e-01,
1.746999e-01,0.00e+00,
1.747499e-01,0.00e+00,
1.747999e-01,0.00e+00,
1.748499e-01,0.00e+00,
1.748999e-01,0.00e+00,
1.749499e-01,0.00e+00,
1.749999e-01,0.00e+00,
1.750499e-01,0.00e+00,
1.750999e-01,0.00e+00,
1.751499e-01,0.00e+00,
1.751999e-01,0.00e+00,
1.752499e-01,0.00e+00,
1.752999e-01,0.00e+00,
1.753499e-01,2.00e-01,
1.753999e-01,2.00e-01,
1.754499e-01,0.00e+00,
1.754999e-01,0.00e+00,
1.755499e-01,0.00e+00,
1.755999e-01,0.00e+00,
1.756499e-01,0.00e+00,
1.756999e-01,0.00e+00,
1.757499e-01,0.00e+00,
1.757999e-01,0.00e+00,
1.758499e-01,0.00e+00,
1.758999e-01,0.00e+00,
1.759499e-01,0.00e+00,
1.759999e-01,0.00e+00,
1.760499e-01,0.00e+00,
1.760999e-01,0.00e+00,
1.761499e-01,2.00e-01,
1.761999e-01,-2.00e-01,
1.762499e-01,0.00e+00,
1.762999e-01,0.00e+00,
1.763499e-01,0.00e+00,
1.763999e-01,0.00e+00,
1.764499e-01,0.00e+00,
1.764999e-01,0.00e+00,
1.765499e-01,0.00e+00,
1.765999e-01,0.00e+00,
1.766499e-01,0.00e+00,
1.766999e-01,0.00e+00,
1.767499e-01,0.00e+00,
1.767999e-01,0.00e+00,
1.768499e-01,0.00e+00,
1.768999e-01,0.00e+00,
1.769499e-01,0.00e+00,
1.769999e-01,0.00e+00,
1.770499e-01,0.00e+00,
1.770999e-01,0.00e+00,
1.771499e-01,0.00e+00,
1.771999e-01,0.00e+00,
1.772499e-01,0.00e+00,
1.772999e-01,0.00e+00,
1.773499e-01,0.00e+00,
1.773999e-01,0.00e+00,
1.774499e-01,0.00e+00,
1.774999e-01,0.00e+00,
1.775499e-01,0.00e+00,
1.775999e-01,0.00e+00,
1.776499e-01,0.00e+00,
1.776999e-01,0.00e+00,
1.777499e-01,0.00e+00,
1.777999e-01,-2.00e-01,
1.778499e-01,0.00e+00,
1.778999e-01,0.00e+00,
1.779499e-01,-2.00e-01,
1.779999e-01,0.00e+00,
1.780499e-01,0.00e+00,
1.780999e-01,0.00e+00,
1.781499e-01,0.00e+00,
1.781999e-01,0.00e+00,
1.782499e-01,0.00e+00,
1.782999e-01,0.00e+00,
1.783499e-01,0.00e+00,
1.783999e-01,0.00e+00,
1.784499e-01,-2.00e-01,
1.784999e-01,0.00e+00,
1.785499e-01,0.00e+00,
1.785999e-01,0.00e+00,
1.786499e-01,-2.00e-01,
1.786999e-01,0.00e+00,
1.787499e-01,0.00e+00,
1.787999e-01,-2.00e-01,
1.788499e-01,0.00e+00,
1.788999e-01,0.00e+00,
1.789499e-01,-2.00e-01,
1.789999e-01,0.00e+00,
1.790499e-01,-2.00e-01,
1.790999e-01,0.00e+00,
1.791499e-01,0.00e+00,
1.791999e-01,-2.00e-01,
1.792499e-01,0.00e+00,
1.792999e-01,0.00e+00,
1.793499e-01,0.00e+00,
1.793999e-01,0.00e+00,
1.794499e-01,0.00e+00,
1.794999e-01,-2.00e-01,
1.795499e-01,0.00e+00,
1.795999e-01,-2.00e-01,
1.796499e-01,-2.00e-01,
1.796999e-01,-2.00e-01,
1.797499e-01,-2.00e-01,
1.797999e-01,0.00e+00,
1.798499e-01,0.00e+00,
1.798999e-01,0.00e+00,
1.799499e-01,0.00e+00,
1.799999e-01,-2.00e-01,
1.800499e-01,-2.00e-01,
1.800999e-01,0.00e+00,
1.801499e-01,0.00e+00,
1.801999e-01,-2.00e-01,
1.802499e-01,0.00e+00,
1.802999e-01,0.00e+00,
1.803499e-01,0.00e+00,
1.803999e-01,0.00e+00,
1.804499e-01,-2.00e-01,
1.804999e-01,0.00e+00,
1.805499e-01,0.00e+00,
1.805999e-01,0.00e+00,
1.806499e-01,0.00e+00,
1.806999e-01,0.00e+00,
1.807499e-01,0.00e+00,
1.807999e-01,0.00e+00,
1.808499e-01,0.00e+00,
1.808999e-01,0.00e+00,
1.809499e-01,0.00e+00,
1.809999e-01,0.00e+00,
1.810499e-01,0.00e+00,
1.810999e-01,0.00e+00,
1.811499e-01,0.00e+00,
1.811999e-01,0.00e+00,
1.812499e-01,0.00e+00,
1.812999e-01,0.00e+00,
1.813499e-01,0.00e+00,
1.813999e-01,0.00e+00,
1.814499e-01,0.00e+00,
1.814999e-01,0.00e+00,
1.815499e-01,0.00e+00,
1.815999e-01,0.00e+00,
1.816499e-01,0.00e+00,
1.816999e-01,2.00e-01,
1.817499e-01,0.00e+00,
1.817999e-01,0.00e+00,
1.818499e-01,0.00e+00,
1.818999e-01,0.00e+00,
1.819499e-01,0.00e+00,
1.819999e-01,2.00e-01,
1.820499e-01,0.00e+00,
1.820999e-01,0.00e+00,
1.821499e-01,2.00e-01,
1.821999e-01,0.00e+00,
1.822499e-01,2.00e-01,
1.822999e-01,2.00e-01,
1.823499e-01,2.00e-01,
1.823999e-01,2.00e-01,
1.824499e-01,2.00e-01,
1.824999e-01,2.00e-01,
1.825499e-01,2.00e-01,
1.825999e-01,2.00e-01,
1.826499e-01,2.00e-01,
1.826999e-01,4.00e-01,
1.827499e-01,2.00e-01,
1.827999e-01,2.00e-01,
1.828499e-01,2.00e-01,
1.828999e-01,2.00e-01,
1.829499e-01,4.00e-01,
1.829999e-01,4.00e-01,
1.830499e-01,2.00e-01,
1.830999e-01,4.00e-01,
1.831499e-01,4.00e-01,
1.831999e-01,4.00e-01,
1.832499e-01,4.00e-01,
1.832999e-01,4.00e-01,
1.833499e-01,4.00e-01,
1.833999e-01,4.00e-01,
1.834499e-01,4.00e-01,
1.834999e-01,4.00e-01,
1.835499e-01,4.00e-01,
1.835999e-01,4.00e-01,
1.836499e-01,4.00e-01,
1.836999e-01,4.00e-01,
1.837499e-01,4.00e-01,
1.837999e-01,4.00e-01,
1.838499e-01,4.00e-01,
1.838999e-01,6.00e-01,
1.839499e-01,6.00e-01,
1.839999e-01,4.00e-01,
1.840499e-01,6.00e-01,
1.840999e-01,6.00e-01,
1.841499e-01,6.00e-01,
1.841999e-01,6.00e-01,
1.842499e-01,6.00e-01,
1.842999e-01,6.00e-01,
1.843499e-01,6.00e-01,
1.843999e-01,8.00e-01,
1.844499e-01,6.00e-01,
1.844999e-01,6.00e-01,
1.845499e-01,8.00e-01,
1.845999e-01,6.00e-01,
1.846499e-01,6.00e-01,
1.846999e-01,8.00e-01,
1.847499e-01,8.00e-01,
1.847999e-01,8.00e-01,
1.848499e-01,6.00e-01,
1.848999e-01,8.00e-01,
1.849499e-01,8.00e-01,
1.849999e-01,8.00e-01,
1.850499e-01,8.00e-01,
1.850999e-01,8.00e-01,
1.851499e-01,1.00e+00,
1.851999e-01,1.00e+00,
1.852499e-01,8.00e-01,
1.852999e-01,1.00e+00,
1.853499e-01,1.00e+00,
1.853999e-01,8.00e-01,
1.854499e-01,1.00e+00,
1.854999e-01,1.00e+00,
1.855499e-01,1.00e+00,
1.855999e-01,1.00e+00,
1.856499e-01,1.00e+00,
1.856999e-01,1.00e+00,
1.857499e-01,1.00e+00,
1.857999e-01,1.00e+00,
1.858499e-01,1.00e+00,
1.858999e-01,1.00e+00,
1.859499e-01,1.00e+00,
1.859999e-01,1.00e+00,
1.860499e-01,1.00e+00,
1.860999e-01,1.20e+00,
1.861499e-01,1.00e+00,
1.861999e-01,1.20e+00,
1.862499e-01,1.20e+00,
1.862999e-01,1.20e+00,
1.863499e-01,1.20e+00,
1.863999e-01,1.20e+00,
1.864499e-01,1.20e+00,
1.864999e-01,1.20e+00,
1.865499e-01,1.20e+00,
1.865999e-01,1.40e+00,
1.866499e-01,1.20e+00,
1.866999e-01,1.20e+00,
1.867499e-01,1.40e+00,
1.867999e-01,1.40e+00,
1.868499e-01,1.40e+00,
1.868999e-01,1.20e+00,
1.869499e-01,1.40e+00,
1.869999e-01,1.20e+00,
1.870499e-01,1.40e+00,
1.870999e-01,1.40e+00,
1.871499e-01,1.40e+00,
1.871999e-01,1.40e+00,
1.872499e-01,1.40e+00,
1.872999e-01,1.40e+00,
1.873499e-01,1.40e+00,
1.873999e-01,1.40e+00,
1.874499e-01,1.40e+00,
1.874999e-01,1.40e+00,
1.875499e-01,1.60e+00,
1.875999e-01,1.40e+00,
1.876499e-01,1.60e+00,
1.876999e-01,1.60e+00,
1.877499e-01,1.40e+00,
1.877999e-01,1.40e+00,
1.878499e-01,1.60e+00,
1.878999e-01,1.60e+00,
1.879499e-01,1.60e+00,
1.879999e-01,1.60e+00,
1.880499e-01,1.60e+00,
1.880999e-01,1.60e+00,
1.881499e-01,1.60e+00,
1.881999e-01,1.60e+00,
1.882499e-01,1.60e+00,
1.882999e-01,1.60e+00,
1.883499e-01,1.60e+00,
1.883999e-01,1.60e+00,
1.884499e-01,1.60e+00,
1.884999e-01,1.60e+00,
1.885499e-01,1.60e+00,
1.885999e-01,1.80e+00,
1.886499e-01,1.60e+00,
1.886999e-01,1.60e+00,
1.887499e-01,1.60e+00,
1.887999e-01,1.80e+00,
1.888499e-01,1.80e+00,
1.888999e-01,1.80e+00,
1.889499e-01,1.80e+00,
1.889999e-01,1.80e+00,
1.890499e-01,1.60e+00,
1.890999e-01,1.60e+00,
1.891499e-01,1.80e+00,
1.891999e-01,1.80e+00,
1.892499e-01,1.80e+00,
1.892999e-01,1.60e+00,
1.893499e-01,1.80e+00,
1.893999e-01,1.80e+00,
1.894499e-01,1.80e+00,
1.894999e-01,1.80e+00,
1.895499e-01,1.80e+00,
1.895999e-01,1.80e+00,
1.896499e-01,1.80e+00,
1.896999e-01,1.80e+00,
1.897499e-01,1.80e+00,
1.897999e-01,1.80e+00,
1.898499e-01,1.80e+00,
1.898999e-01,2.00e+00,
1.899499e-01,1.80e+00,
1.899999e-01,2.00e+00,
1.900499e-01,1.80e+00,
1.900999e-01,1.80e+00,
1.901499e-01,1.80e+00,
1.901999e-01,2.00e+00,
1.902499e-01,1.80e+00,
1.902999e-01,1.80e+00,
1.903499e-01,1.80e+00,
1.903999e-01,1.80e+00,
1.904499e-01,1.80e+00,
1.904999e-01,1.80e+00,
1.905499e-01,1.80e+00,
1.905999e-01,2.00e+00,
1.906499e-01,1.80e+00,
1.906999e-01,1.80e+00,
1.907499e-01,1.80e+00,
1.907999e-01,1.80e+00,
1.908499e-01,1.80e+00,
1.908999e-01,2.00e+00,
1.909499e-01,1.80e+00,
1.909999e-01,1.80e+00,
1.910499e-01,2.00e+00,
1.910999e-01,1.80e+00,
1.911499e-01,1.80e+00,
1.911999e-01,2.00e+00,
1.912499e-01,1.80e+00,
1.912999e-01,1.80e+00,
1.913499e-01,1.80e+00,
1.913999e-01,2.00e+00,
1.914499e-01,1.80e+00,
1.914999e-01,1.80e+00,
1.915499e-01,1.80e+00,
1.915999e-01,2.00e+00,
1.916499e-01,1.80e+00,
1.916999e-01,1.80e+00,
1.917499e-01,1.80e+00,
1.917999e-01,1.80e+00,
